offered_mbps,rho_offered,throughput_mbps,rho_measured,q_delay_ms,mean_backlog_bytes,max_backlog_bytes,drops,tx_packets,loss_rate,qdisc_kind,qdisc_layers,duration_s,rep,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,cfg_queue_target_ms,ts
3.2,0.8,3.4513241124131713,0.8628310281032928,1.512,756.0,1512,0,3200,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.211766481399536,9,4.0,2.0,4,5.0,1784279429.3750296
3.4,0.85,3.6669443226029452,0.9167360806507363,1.79928,899.64,1512,0,3401,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.215533256530762,9,4.0,2.0,4,5.0,1784279443.4577956
3.6,0.9,3.8832302747050083,0.9708075686762521,2.1470399999999996,1073.52,1512,0,3602,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.216958284378052,9,4.0,2.0,4,5.0,1784279457.5407956
3.8,0.95,4.000573153348753,1.0001432883371884,10.78032,5390.16,6048,92,3711,0.024191427820141994,htb,"{'htb': 6048, 'netem': 6048}",11.217516660690308,9,4.0,2.0,4,5.0,1784279471.6256666
4.0,1.0,3.9995439411862304,0.9998859852965576,10.70496,5352.48,6048,293,3708,0.07323169207698076,htb,"{'htb': 4536, 'netem': 4536}",11.21427059173584,9,4.0,2.0,4,5.0,1784279485.705633
4.4,1.1,4.00000675396182,1.000001688490455,10.79568,5397.84,6048,692,3707,0.15730847919981814,htb,"{'htb': 6048, 'netem': 6048}",11.207009077072144,9,4.0,2.0,4,5.0,1784279499.7813804
5.2,1.3,3.9999579986755935,0.9999894996688984,11.143440000000002,5571.72,6048,1495,3715,0.2869481765834933,htb,"{'htb': 4536, 'netem': 4536}",11.234277963638306,9,4.0,2.0,4,5.0,1784279513.8844595
0.4,0.1,0.4316083694211931,0.10790209235529828,0.77112,385.56,1512,0,405,0.0,htb,"{'htb': 0, 'netem': 0}",11.21613097190857,0,4.0,2.0,5,15.0,1784279528.252136
0.8,0.2,0.8624879738176279,0.21562199345440697,1.0281600000000002,514.08,1512,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.22028398513794,0,4.0,2.0,5,15.0,1784279542.3392127
1.2,0.3,1.294251638322146,0.3235629095805365,0.8920800000000001,446.04,1512,0,1202,0.0,htb,"{'htb': 0, 'netem': 0}",11.224735260009766,0,4.0,2.0,5,15.0,1784279556.4314058
1.6,0.4,1.7257180494899298,0.43142951237248245,1.30074,650.37,1554,0,1603,0.0,htb,"{'htb': 0, 'netem': 0}",11.222338438034058,0,4.0,2.0,5,15.0,1784279570.518654
2.0,0.5,2.1567405559946327,0.5391851389986582,0.8164800000000001,408.24,1512,0,2001,0.0,htb,"{'htb': 0, 'netem': 0}",11.211733341217041,0,4.0,2.0,5,15.0,1784279584.5981276
2.4,0.6,2.5887742597683596,0.6471935649420899,1.4968800000000002,748.44,1512,0,2392,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.176575899124146,0,4.0,2.0,5,15.0,1784279598.6406422
2.8,0.7,3.0204102491657907,0.7551025622914477,1.64808,824.04,1512,0,2795,0.0,htb,"{'htb': 0, 'netem': 0}",11.185500383377075,0,4.0,2.0,5,15.0,1784279612.6935167
3.2,0.8,3.450828911601974,0.8627072279004935,1.5271199999999998,763.56,1512,0,3185,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.164204597473145,0,4.0,2.0,5,15.0,1784279626.7231054
3.4,0.85,3.666590008554187,0.9166475021385467,1.93536,967.68,1512,0,3386,0.0,htb,"{'htb': 0, 'netem': 0}",11.167132377624512,0,4.0,2.0,5,15.0,1784279640.7574377
3.6,0.9,3.8820828819565687,0.9705207204891422,2.08656,1043.28,1512,0,3586,0.0,htb,"{'htb': 0, 'netem': 0}",11.170419931411743,0,4.0,2.0,5,15.0,1784279654.7956018
3.8,0.95,3.9995825379709347,0.9998956344927337,13.71384,6856.92,7560,95,3699,0.02503953610964681,htb,"{'htb': 6048, 'netem': 6048}",11.186943531036377,0,4.0,2.0,5,15.0,1784279668.850312
4.0,1.0,3.9999744831507016,0.9999936207876754,13.71384,6856.92,7560,291,3697,0.07296890672016049,htb,"{'htb': 6048, 'netem': 6048}",11.179799318313599,0,4.0,2.0,5,15.0,1784279682.8979058
4.4,1.1,4.000114006353806,1.0000285015884516,13.895280000000001,6947.64,7560,691,3709,0.15704545454545454,htb,"{'htb': 7560, 'netem': 7560}",11.215696334838867,0,4.0,2.0,5,15.0,1784279696.9801288
5.2,1.3,3.9998508154118393,0.9999627038529598,14.15274,7076.37,7560,1496,3716,0.2870299309286262,htb,"{'htb': 7560, 'netem': 7560}",11.234663009643555,0,4.0,2.0,5,15.0,1784279711.0831635
0.4,0.1,0.4312048673256326,0.10780121683140816,0.0756,37.8,1512,0,401,0.0,htb,"{'htb': 0, 'netem': 0}",11.248704195022583,1,4.0,2.0,5,15.0,1784279725.1980188
0.8,0.2,0.8622393859447242,0.21555984648618104,1.76904,884.52,1512,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.22351884841919,1,4.0,2.0,5,15.0,1784279739.289324
1.2,0.3,1.2952148678038513,0.3238037169509628,0.27216,136.08,1512,0,1203,0.0,htb,"{'htb': 0, 'netem': 0}",11.22572660446167,1,4.0,2.0,5,15.0,1784279753.3822753
1.6,0.4,1.7253255155643141,0.43133137889107853,1.0281600000000002,514.08,1512,0,1601,0.0,htb,"{'htb': 0, 'netem': 0}",11.217556238174438,1,4.0,2.0,5,15.0,1784279767.4662805
2.0,0.5,2.1573146723393233,0.5393286680848308,1.2096,604.8,1512,0,2000,0.0,htb,"{'htb': 0, 'netem': 0}",11.203142642974854,1,4.0,2.0,5,15.0,1784279781.5564063
2.4,0.6,2.587689962696505,0.6469224906741262,0.77112,385.56,1512,0,2399,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.213980197906494,1,4.0,2.0,5,15.0,1784279795.6384466
2.8,0.7,3.020451730539965,0.7551129326349912,2.0563200000000004,1028.16,1512,0,2800,0.0,htb,"{'htb': 0, 'netem': 0}",11.213157176971436,1,4.0,2.0,5,15.0,1784279809.7208643
3.2,0.8,3.450856820454205,0.8627142051135512,1.70856,854.28,1512,0,3198,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.206274271011353,1,4.0,2.0,5,15.0,1784279823.793043
3.4,0.85,3.6667522097661047,0.9166880524415262,1.92024,960.12,1512,0,3399,0.0,htb,"{'htb': 0, 'netem': 0}",11.212730407714844,1,4.0,2.0,5,15.0,1784279837.8735504
3.6,0.9,3.8827242929119556,0.9706810732279889,2.02608,1013.04,1512,0,3599,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.209074020385742,1,4.0,2.0,5,15.0,1784279851.9505312
3.8,0.95,3.998404612583707,0.9996011531459268,13.86504,6932.52,7560,93,3710,0.024454378122534842,htb,"{'htb': 6048, 'netem': 6048}",11.223516464233398,1,4.0,2.0,5,15.0,1784279866.0431683
4.0,1.0,4.0002996133820945,1.0000749033455236,13.71384,6856.92,7560,292,3709,0.07298175456135966,htb,"{'htb': 6048, 'netem': 6048}",11.212236166000366,1,4.0,2.0,5,15.0,1784279880.1231775
4.4,1.1,3.999277674592277,0.9998194186480692,13.74408,6872.04,7560,691,3705,0.15718835304822565,htb,"{'htb': 6048, 'netem': 6048}",11.205943584442139,1,4.0,2.0,5,15.0,1784279894.1957064
5.2,1.3,3.9992805068411394,0.9998201267102849,14.19768,7098.84,7560,1490,3703,0.2869247063354516,htb,"{'htb': 7560, 'netem': 7560}",11.199886560440063,1,4.0,2.0,5,15.0,1784279908.2603805
0.4,0.1,0.4320741688728979,0.10801854221822448,0.46872,234.36,1512,0,402,0.0,htb,"{'htb': 0, 'netem': 0}",11.226850271224976,2,4.0,2.0,5,15.0,1784279922.3525333
0.8,0.2,0.8630273200106802,0.21575683000267004,0.80136,400.68,1512,0,802,0.0,htb,"{'htb': 0, 'netem': 0}",11.227028131484985,2,4.0,2.0,5,15.0,1784279936.4438066
1.2,0.3,1.2936397511252888,0.3234099377813222,0.54432,272.16,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.220434427261353,2,4.0,2.0,5,15.0,1784279950.5313218
1.6,0.4,1.7255170692435047,0.43137926731087617,1.01304,506.52,1512,0,1600,0.0,htb,"{'htb': 0, 'netem': 0}",11.209430694580078,2,4.0,2.0,5,15.0,1784279964.606519
2.0,0.5,2.156965904847139,0.5392414762117848,0.96768,483.84,1512,0,2001,0.0,htb,"{'htb': 0, 'netem': 0}",11.221362352371216,2,4.0,2.0,5,15.0,1784279978.6936917
2.4,0.6,2.5895710326577563,0.6473927581644391,1.45152,725.76,1512,0,2402,0.0,htb,"{'htb': 0, 'netem': 0}",11.21076488494873,2,4.0,2.0,5,15.0,1784279992.7714636
2.8,0.7,3.019561707143218,0.7548904267858045,1.79928,899.64,1512,0,2805,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.236491680145264,2,4.0,2.0,5,15.0,1784280006.8742871
3.2,0.8,3.4510804379069833,0.8627701094767458,1.90512,952.56,1512,0,3202,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.222975730895996,2,4.0,2.0,5,15.0,1784280020.9637246
3.4,0.85,3.668580169064622,0.9171450422661555,1.9656,982.8,3024,0,3403,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.220332145690918,2,4.0,2.0,5,15.0,1784280035.050129
3.6,0.9,3.8816317146092723,0.9704079286523181,1.54224,771.12,1512,0,3601,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.218461513519287,2,4.0,2.0,5,15.0,1784280049.135771
3.8,0.95,4.000193688525928,1.000048422131482,13.804559999999999,6902.28,7560,95,3713,0.02494747899159664,htb,"{'htb': 6090, 'netem': 6090}",11.224684476852417,2,4.0,2.0,5,15.0,1784280063.2287612
4.0,1.0,3.9913547270937033,0.9978386817734258,13.6836,6841.8,7560,299,3694,0.07488104182319058,htb,"{'htb': 6048, 'netem': 6048}",11.194851636886597,2,4.0,2.0,5,15.0,1784280077.2905803
4.4,1.1,4.000552606558876,1.000138151639719,13.74408,6872.04,7560,691,3709,0.15704545454545454,htb,"{'htb': 7560, 'netem': 7560}",11.211527109146118,2,4.0,2.0,5,15.0,1784280091.37068
5.2,1.3,3.99913224098307,0.9997830602457675,14.06202,7031.01,7560,1492,3704,0.28714395688991534,htb,"{'htb': 7560, 'netem': 7560}",11.200385808944702,2,4.0,2.0,5,15.0,1784280105.436474
0.4,0.1,0.4314770769723483,0.10786926924308707,0.0,0.0,0,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.213573694229126,3,4.0,2.0,5,15.0,1784280119.519061
0.8,0.2,0.8622773913241759,0.21556934783104398,0.6048,302.4,1512,0,800,0.0,htb,"{'htb': 0, 'netem': 0}",11.208736419677734,3,4.0,2.0,5,15.0,1784280133.5940144
1.2,0.3,1.29440549015973,0.3236013725399325,0.42336,211.68,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.204711437225342,3,4.0,2.0,5,15.0,1784280147.6632903
1.6,0.4,1.7251636940602006,0.43129092351505016,0.6804,340.2,1512,0,1604,0.0,htb,"{'htb': 0, 'netem': 0}",11.246459722518921,3,4.0,2.0,5,15.0,1784280161.7763336
2.0,0.5,2.1572530727897354,0.5393132681974339,0.96768,483.84,1512,0,2002,0.0,htb,"{'htb': 0, 'netem': 0}",11.220024347305298,3,4.0,2.0,5,15.0,1784280175.8643389
2.4,0.6,2.5884176217883748,0.6471044054470937,1.10376,551.88,1512,0,2398,0.0,htb,"{'htb': 0, 'netem': 0}",11.206154584884644,3,4.0,2.0,5,15.0,1784280189.9383035
2.8,0.7,3.0201250725949147,0.7550312681487287,1.4666400000000002,733.32,3024,0,2792,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.182328939437866,3,4.0,2.0,5,15.0,1784280203.9888155
3.2,0.8,3.4507088314818497,0.8626772078704624,1.9509,975.45,1554,0,3183,0.0,htb,"{'htb': 0, 'netem': 0}",11.150766372680664,3,4.0,2.0,5,15.0,1784280218.0044096
3.4,0.85,3.6672754978890008,0.9168188744722502,1.87488,937.44,1512,0,3383,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.158356666564941,3,4.0,2.0,5,15.0,1784280232.0299258
3.6,0.9,3.8824555105905154,0.9706138776476289,2.02608,1013.04,1512,0,3588,0.0,htb,"{'htb': 0, 'netem': 0}",11.178607940673828,3,4.0,2.0,5,15.0,1784280246.0735035
3.8,0.95,4.000269077851295,1.0000672694628236,13.608,6804.0,7560,91,3693,0.02404862579281184,htb,"{'htb': 7560, 'netem': 7560}",11.161001205444336,3,4.0,2.0,5,15.0,1784280260.1014156
4.0,1.0,3.9999506213799068,0.9999876553449767,13.84992,6924.96,7560,291,3696,0.07298720842738901,htb,"{'htb': 6048, 'netem': 6048}",11.176841974258423,3,4.0,2.0,5,15.0,1784280274.1447992
4.4,1.1,4.000011983629428,1.000002995907357,13.819680000000002,6909.84,7560,690,3700,0.1571753986332574,htb,"{'htb': 7560, 'netem': 7560}",11.188766479492188,3,4.0,2.0,5,15.0,1784280288.2007635
5.2,1.3,3.9997761855056946,0.9999440463764236,14.10696,7053.48,7560,1492,3701,0.2873098401694589,htb,"{'htb': 7560, 'netem': 7560}",11.186569929122925,3,4.0,2.0,5,15.0,1784280302.2539392
0.4,0.1,0.4317626198288618,0.10794065495721546,0.0,0.0,0,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.206157684326172,4,4.0,2.0,5,15.0,1784280316.3276303
0.8,0.2,0.8629710208875546,0.21574275522188865,0.16632,83.16,1512,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.227371215820312,4,4.0,2.0,5,15.0,1784280330.421678
1.2,0.3,1.2947016055268066,0.32367540138170164,1.01304,506.52,1512,0,1202,0.0,htb,"{'htb': 0, 'netem': 0}",11.211750984191895,4,4.0,2.0,5,15.0,1784280344.498802
1.6,0.4,1.726459725031512,0.431614931257878,1.08864,544.32,1512,0,1600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.209992170333862,4,4.0,2.0,5,15.0,1784280358.5775068
2.0,0.5,2.15700713385908,0.53925178346477,1.512,756.0,1512,0,1999,0.0,htb,"{'htb': 0, 'netem': 0}",11.209932327270508,4,4.0,2.0,5,15.0,1784280372.6534882
2.4,0.6,2.5887664093677323,0.6471916023419331,0.95256,476.28,1512,0,2401,0.0,htb,"{'htb': 0, 'netem': 0}",11.209576845169067,4,4.0,2.0,5,15.0,1784280386.728103
2.8,0.7,3.019675773368262,0.7549189433420656,1.87488,937.44,1512,0,2802,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.224050045013428,4,4.0,2.0,5,15.0,1784280400.8187706
3.2,0.8,3.451260017009646,0.8628150042524115,1.70856,854.28,1512,0,3199,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.211877346038818,4,4.0,2.0,5,15.0,1784280414.8969984
3.4,0.85,3.6674452832156867,0.9168613208039217,1.89,945.0,1512,0,3402,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.217299461364746,4,4.0,2.0,5,15.0,1784280428.9805667
3.6,0.9,3.882251027492012,0.970562756873003,1.98072,990.36,1512,0,3598,0.0,htb,"{'htb': 0, 'netem': 0}",11.207324743270874,4,4.0,2.0,5,15.0,1784280443.053227
3.8,0.95,3.9998268713710416,0.9999567178427604,13.66848,6834.24,7560,92,3709,0.024204156800841883,htb,"{'htb': 6048, 'netem': 6048}",11.216501474380493,4,4.0,2.0,5,15.0,1784280457.1367135
4.0,1.0,4.00014384893198,1.000035962232995,13.69872,6849.36,7560,292,3707,0.07301825456364092,htb,"{'htb': 6048, 'netem': 6048}",11.206624984741211,4,4.0,2.0,5,15.0,1784280471.2120295
4.4,1.1,3.9998604771221773,0.9999651192805443,13.86504,6932.52,7560,692,3706,0.15734424738517508,htb,"{'htb': 6048, 'netem': 6048}",11.204394817352295,4,4.0,2.0,5,15.0,1784280485.2835002
5.2,1.3,4.000223696325586,1.0000559240813964,14.01624,7008.12,7560,1490,3702,0.286979969183359,htb,"{'htb': 6048, 'netem': 6048}",11.19422197341919,4,4.0,2.0,5,15.0,1784280499.3452373
0.4,0.1,0.4312126107591352,0.1078031526897838,0.4536,226.8,1512,0,401,0.0,htb,"{'htb': 0, 'netem': 0}",11.221230268478394,5,4.0,2.0,5,15.0,1784280513.4335616
0.8,0.2,0.8624760921861102,0.21561902304652755,0.0,0.0,0,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.233814001083374,5,4.0,2.0,5,15.0,1784280527.535784
1.2,0.3,1.294217193636569,0.32355429840914224,0.92232,461.16,1512,0,1202,0.0,htb,"{'htb': 0, 'netem': 0}",11.22503399848938,5,4.0,2.0,5,15.0,1784280541.6295516
1.6,0.4,1.7257169494630584,0.4314292373657646,1.16424,582.12,1512,0,1600,0.0,htb,"{'htb': 0, 'netem': 0}",11.20800256729126,5,4.0,2.0,5,15.0,1784280555.7044847
2.0,0.5,2.15651503898524,0.53912875974631,1.0584000000000002,529.2,1512,0,1999,0.0,htb,"{'htb': 0, 'netem': 0}",11.212490320205688,5,4.0,2.0,5,15.0,1784280569.7834818
2.4,0.6,2.588333668454029,0.6470834171135073,1.0584000000000002,529.2,1512,0,2399,0.0,htb,"{'htb': 0, 'netem': 0}",11.206647872924805,5,4.0,2.0,5,15.0,1784280583.8580675
2.8,0.7,3.020216222133382,0.7550540555333455,1.7539200000000001,876.96,1512,0,2801,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.214142799377441,5,4.0,2.0,5,15.0,1784280597.9395733
3.2,0.8,3.4517739053788783,0.8629434763447196,1.512,756.0,1512,0,3201,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.217216730117798,5,4.0,2.0,5,15.0,1784280612.0251348
3.4,0.85,3.667090851293296,0.916772712823324,2.32848,1164.24,1512,0,3399,0.0,htb,"{'htb': 0, 'netem': 0}",11.211694955825806,5,4.0,2.0,5,15.0,1784280626.1021914
3.6,0.9,3.882568672073293,0.9706421680183233,2.01096,1005.48,1512,0,3603,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.218956232070923,5,4.0,2.0,5,15.0,1784280640.1875606
3.8,0.95,3.9999263478796037,0.9999815869699009,13.50216,6751.08,7560,92,3709,0.024204156800841883,htb,"{'htb': 6048, 'netem': 6048}",11.216222524642944,5,4.0,2.0,5,15.0,1784280654.2714145
4.0,1.0,3.999954141323198,0.9999885353307995,13.77432,6887.16,7560,293,3708,0.07323169207698076,htb,"{'htb': 6048, 'netem': 6048}",11.210180521011353,5,4.0,2.0,5,15.0,1784280668.3500473
4.4,1.1,4.000038920652927,1.0000097301632318,13.69872,6849.36,7560,691,3707,0.1571168713051387,htb,"{'htb': 7560, 'netem': 7560}",11.206918954849243,5,4.0,2.0,5,15.0,1784280682.4258032
5.2,1.3,4.000210817569414,1.0000527043923535,14.09184,7045.92,7560,1493,3708,0.28706018073447415,htb,"{'htb': 6048, 'netem': 6048}",11.209461212158203,5,4.0,2.0,5,15.0,1784280696.50284
0.4,0.1,0.4311984165064364,0.1077996041266091,0.54432,272.16,1512,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.220820426940918,6,4.0,2.0,5,15.0,1784280710.5891707
0.8,0.2,0.8626768164707808,0.2156692041176952,0.0,0.0,0,0,803,0.0,htb,"{'htb': 0, 'netem': 0}",11.231979131698608,6,4.0,2.0,5,15.0,1784280724.6858258
1.2,0.3,1.2936034304943125,0.3234008576235781,0.13608,68.04,1512,0,1199,0.0,htb,"{'htb': 0, 'netem': 0}",11.211398839950562,6,4.0,2.0,5,15.0,1784280738.7651522
1.6,0.4,1.7261134605723747,0.4315283651430937,0.96768,483.84,1512,0,1600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.212240934371948,6,4.0,2.0,5,15.0,1784280752.8442338
2.0,0.5,2.156684233489462,0.5391710583723655,1.2852000000000001,642.6,1512,0,2000,0.0,htb,"{'htb': 0, 'netem': 0}",11.211766481399536,6,4.0,2.0,5,15.0,1784280766.9213252
2.4,0.6,2.588832243375524,0.647208060843881,1.31544,657.72,1512,0,2400,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.213704586029053,6,4.0,2.0,5,15.0,1784280781.001651
2.8,0.7,3.0203622447483287,0.7550905611870822,1.6632,831.6,1512,0,2799,0.0,htb,"{'htb': 0, 'netem': 0}",11.209484577178955,6,4.0,2.0,5,15.0,1784280795.078275
3.2,0.8,3.450959315790675,0.8627398289476688,1.6783199999999998,839.16,1512,0,3198,0.0,htb,"{'htb': 0, 'netem': 0}",11.205941438674927,6,4.0,2.0,5,15.0,1784280809.1512213
3.4,0.85,3.667112012176926,0.9167780030442315,1.7539200000000001,876.96,1512,0,3399,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.208423376083374,6,4.0,2.0,5,15.0,1784280823.2260861
3.6,0.9,3.883375396210419,0.9708438490526048,2.13192,1065.96,1512,0,3597,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.203993320465088,6,4.0,2.0,5,15.0,1784280837.2947717
3.8,0.95,3.9999967193297934,0.9999991798324483,13.668899999999999,6834.45,7560,94,3711,0.024704336399474378,htb,"{'htb': 7560, 'netem': 7560}",11.216193199157715,6,4.0,2.0,5,15.0,1784280851.377332
4.0,1.0,3.9937344377088997,0.9984336094272249,13.77432,6887.16,7560,298,3697,0.07459324155193993,htb,"{'htb': 6048, 'netem': 6048}",11.197267293930054,6,4.0,2.0,5,15.0,1784280865.4411004
4.4,1.1,4.000164282826142,1.0000410707065355,13.819680000000002,6909.84,7560,691,3709,0.15704545454545454,htb,"{'htb': 7560, 'netem': 7560}",11.212615489959717,6,4.0,2.0,5,15.0,1784280879.520531
5.2,1.3,4.000207053230714,1.0000517633076784,14.10738,7053.69,7560,1495,3711,0.28716865155589705,htb,"{'htb': 6048, 'netem': 6048}",11.218543291091919,6,4.0,2.0,5,15.0,1784280893.6059427
0.4,0.1,0.4311673734673978,0.10779184336684945,0.0,0.0,0,0,401,0.0,htb,"{'htb': 0, 'netem': 0}",11.222407579421997,7,4.0,2.0,5,15.0,1784280907.6936927
0.8,0.2,0.862430438472918,0.2156076096182295,0.39312,196.56,1512,0,799,0.0,htb,"{'htb': 0, 'netem': 0}",11.206357717514038,7,4.0,2.0,5,15.0,1784280921.7682512
1.2,0.3,1.2942729715776717,0.32356824289441793,1.30032,650.16,1512,0,1205,0.0,htb,"{'htb': 0, 'netem': 0}",11.243501424789429,7,4.0,2.0,5,15.0,1784280935.8779316
1.6,0.4,1.725719571925302,0.4314298929813255,0.96768,483.84,1512,0,1598,0.0,htb,"{'htb': 0, 'netem': 0}",11.20078158378601,7,4.0,2.0,5,15.0,1784280949.9454064
2.0,0.5,2.1568509725254867,0.5392127431313717,0.9072,453.6,1512,0,2001,0.0,htb,"{'htb': 0, 'netem': 0}",11.221960306167603,7,4.0,2.0,5,15.0,1784280964.03507
2.4,0.6,2.5891772843562944,0.6472943210890736,1.3456800000000002,672.84,1512,0,2401,0.0,htb,"{'htb': 0, 'netem': 0}",11.20779800415039,7,4.0,2.0,5,15.0,1784280978.108099
2.8,0.7,3.0199671335091973,0.7549917833772993,1.57248,786.24,1512,0,2797,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.202940464019775,7,4.0,2.0,5,15.0,1784280992.178491
3.2,0.8,3.450621646395229,0.8626554115988072,2.1621599999999996,1081.08,1512,0,3197,0.0,htb,"{'htb': 0, 'netem': 0}",11.206940650939941,7,4.0,2.0,5,15.0,1784281006.253433
3.4,0.85,3.666303518094061,0.9165758795235153,1.93536,967.68,1512,0,3396,0.0,htb,"{'htb': 0, 'netem': 0}",11.200997352600098,7,4.0,2.0,5,15.0,1784281020.3225267
3.6,0.9,3.8829631887692586,0.9707407971923147,1.95048,975.24,1512,0,3595,0.0,htb,"{'htb': 0, 'netem': 0}",11.195923805236816,7,4.0,2.0,5,15.0,1784281034.3856628
3.8,0.95,3.999669823793533,0.9999174559483832,13.8348,6917.4,7560,92,3707,0.024216899183995787,htb,"{'htb': 6048, 'netem': 6048}",11.210893392562866,7,4.0,2.0,5,15.0,1784281048.4657886
4.0,1.0,3.9997039719853635,0.9999259929963409,13.880159999999998,6940.08,7560,294,3704,0.0735367683841921,htb,"{'htb': 7560, 'netem': 7560}",11.201725006103516,7,4.0,2.0,5,15.0,1784281062.53388
4.4,1.1,4.000071594640051,1.0000178986600128,13.71384,6856.92,7560,691,3704,0.15722411831626848,htb,"{'htb': 6048, 'netem': 6048}",11.197755575180054,7,4.0,2.0,5,15.0,1784281076.598924
5.2,1.3,4.000366273279895,1.0000915683199738,14.00112,7000.56,7560,1490,3703,0.2869247063354516,htb,"{'htb': 7560, 'netem': 7560}",11.196846723556519,7,4.0,2.0,5,15.0,1784281090.6615267
0.4,0.1,0.431696251695783,0.10792406292394575,0.0,0.0,0,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.20788049697876,8,4.0,2.0,5,15.0,1784281104.736175
0.8,0.2,0.8627769952552936,0.2156942488138234,0.40824000000000005,204.12,1512,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.216265678405762,8,4.0,2.0,5,15.0,1784281118.8204582
1.2,0.3,1.2942386842745044,0.3235596710686261,0.5745599999999998,287.28,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.20615553855896,8,4.0,2.0,5,15.0,1784281132.8942244
1.6,0.4,1.7255934071798393,0.43139835179495983,0.5292000000000001,264.6,1512,0,1600,0.0,htb,"{'htb': 0, 'netem': 0}",11.215620040893555,8,4.0,2.0,5,15.0,1784281146.976363
2.0,0.5,2.157064954958134,0.5392662387395335,0.8316,415.8,1512,0,2000,0.0,htb,"{'htb': 0, 'netem': 0}",11.209787607192993,8,4.0,2.0,5,15.0,1784281161.0538056
2.4,0.6,2.5892350647754405,0.6473087661938601,1.99584,997.92,1512,0,2401,0.0,htb,"{'htb': 0, 'netem': 0}",11.212089776992798,8,4.0,2.0,5,15.0,1784281175.1329246
2.8,0.7,3.019370437483403,0.7548426093708508,1.2852000000000001,642.6,1512,0,2797,0.0,htb,"{'htb': 0, 'netem': 0}",11.205154418945312,8,4.0,2.0,5,15.0,1784281189.2034063
3.2,0.8,3.4512171963157363,0.8628042990789341,1.72368,861.84,1512,0,3198,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.205104112625122,8,4.0,2.0,5,15.0,1784281203.2736785
3.4,0.85,3.6671376953135963,0.9167844238283991,1.7388,869.4,1512,0,3401,0.0,htb,"{'htb': 0, 'netem': 0}",11.218148708343506,8,4.0,2.0,5,15.0,1784281217.3582025
